visit_id,user_id,destination_id,visit_timestamp,region,number_of_persons,total_price
3035,507,5,2021-05-31 20:05:31,Africa,1,3512.27
3036,635,1,2020-09-22 05:54:59,South America,4,13509.68
3037,437,14,2020-03-10 12:48:10,South America,5,8648.56
3038,234,3,2022-05-24 06:36:50,Africa,2,4840.96
3039,666,2,2022-09-19 10:48:44,Asia,3,9471.66
3040,976,14,2020-01-24 13:01:03,Europe,2,3459.42
3041,719,12,2020-04-10 14:39:01,Europe,3,2727.27
3042,61,2,2023-02-02 09:10:07,South America,1,3157.22
3043,980,8,2023-11-03 16:18:47,Asia,5,15395.18
3044,434,13,2020-07-20 13:58:53,Asia,3,2003.97
3045,454,10,2023-03-01 16:04:42,Asia,3,1914.84
3046,436,14,2022-02-03 14:21:44,Asia,2,3459.42
3047,492,14,2021-03-01 04:57:30,Asia,1,1729.71
3048,473,7,2020-12-09 11:58:07,North America,1,1878.98
3049,569,1,2024-05-16 12:15:54,North America,1,3377.42
3050,40,4,2023-07-05 19:39:08,Africa,1,1079.69
3051,236,2,2023-05-23 12:37:45,Asia,4,12628.88
3052,782,2,2021-05-17 22:13:37,South America,4,12628.88
3053,529,1,2020-02-10 18:58:12,Africa,5,16887.1
3054,100,13,2023-10-23 03:29:45,North America,3,2003.97
3055,152,10,2020-12-02 02:36:20,Asia,1,638.28
3056,722,1,2020-09-19 07:55:44,Europe,4,13509.68
3057,521,1,2023-11-08 07:22:45,North America,4,13509.68
3058,253,1,2021-12-13 01:34:15,Asia,4,13509.68
3059,82,1,2023-01-26 23:08:35,Africa,3,10132.26
3060,977,5,2022-07-21 19:15:40,Europe,4,14049.07
3061,821,7,2020-12-20 19:48:21,Oceania,2,3757.97
3062,202,1,2024-10-21 19:14:14,South America,1,3377.42
3063,187,6,2024-06-28 19:39:17,Oceania,5,15490.4
3064,364,8,2023-08-27 08:42:58,Africa,4,12316.14
3065,260,8,2021-09-27 13:14:27,North America,1,3079.04
3066,575,1,2021-09-10 03:53:25,Oceania,3,10132.26
3067,823,14,2023-06-04 18:31:46,Europe,2,3459.42
3068,843,13,2022-02-28 20:06:05,South America,4,2671.96
3069,911,7,2021-04-07 15:47:58,North America,4,7515.94
3070,362,10,2024-06-17 22:11:52,Europe,1,638.28
3071,851,3,2020-02-28 23:17:46,North America,4,9681.92
3072,59,5,2023-07-12 18:01:46,South America,4,14049.07
3073,103,5,2025-01-04 22:27:04,North America,3,10536.8
3074,774,2,2020-06-06 03:20:09,South America,1,3157.22
3075,603,8,2021-01-21 06:13:33,Asia,4,12316.14
3076,39,1,2024-12-24 06:51:41,Europe,3,10132.26
3077,557,13,2020-07-30 02:19:26,Oceania,5,3339.95
3078,577,13,2024-11-18 21:07:59,North America,3,2003.97
3079,323,4,2022-09-10 20:19:16,Europe,1,1079.69
3080,44,5,2024-04-08 03:36:25,North America,5,17561.34
3081,828,10,2024-03-23 19:59:00,South America,3,1914.84
3082,803,10,2024-03-11 03:39:09,Oceania,5,3191.4
3083,230,11,2021-09-09 05:26:43,South America,1,1287.86
3084,605,8,2023-07-12 01:02:49,South America,1,3079.04
3085,618,9,2020-11-13 01:48:12,South America,3,4018.33
3086,930,7,2021-04-06 04:28:42,Europe,1,1878.98
3087,497,5,2024-02-15 21:48:58,South America,1,3512.27
3088,585,5,2021-12-25 20:01:31,Europe,2,7024.54
3089,781,6,2021-07-22 14:36:45,Europe,4,12392.32
3090,755,12,2025-01-10 02:17:40,Africa,5,4545.45
3091,297,10,2020-12-19 23:51:57,Africa,5,3191.4
3092,457,13,2020-07-27 03:33:13,Oceania,1,667.99
3093,843,5,2023-08-31 09:48:25,Oceania,2,7024.54
3094,143,1,2023-12-22 18:03:47,North America,2,6754.84
3095,528,8,2021-06-16 22:04:06,North America,5,15395.18
3096,92,7,2021-05-07 00:03:49,Oceania,1,1878.98
3097,682,11,2022-03-17 05:05:15,North America,1,1287.86
3098,871,9,2021-12-31 18:35:01,Asia,1,1339.44
3099,701,12,2024-11-10 18:47:11,Africa,5,4545.45
3100,610,9,2023-10-25 16:34:06,Europe,5,6697.22
3101,919,2,2023-10-12 21:06:07,North America,1,3157.22
3102,749,14,2024-04-13 18:49:48,Oceania,5,8648.56
3103,602,5,2020-04-04 20:54:46,North America,5,17561.34
3104,994,9,2022-03-18 21:40:08,Asia,4,5357.77
3105,548,3,2021-01-08 13:57:34,South America,2,4840.96
3106,970,6,2024-05-13 06:53:22,Oceania,5,15490.4
3107,950,4,2023-09-30 03:08:36,Africa,5,5398.47
3108,383,8,2024-08-01 22:11:29,Europe,1,3079.04
3109,64,13,2022-03-17 05:46:23,Africa,1,667.99
3110,48,7,2022-09-21 19:42:14,South America,4,7515.94
3111,683,2,2021-08-09 22:28:26,South America,2,6314.44
3112,577,2,2025-01-24 17:08:56,South America,3,9471.66
3113,94,13,2021-05-05 08:43:51,Africa,1,667.99
3114,913,8,2022-04-20 03:41:12,Europe,5,15395.18
3115,615,11,2024-10-04 21:25:46,Africa,4,5151.42
3116,155,8,2024-12-02 15:14:39,Oceania,4,12316.14
3117,953,14,2020-06-04 10:09:45,Asia,4,6918.85
3118,45,10,2021-12-13 12:37:33,Oceania,3,1914.84
3119,121,5,2024-12-10 00:36:59,South America,1,3512.27
3120,116,6,2020-05-16 18:27:28,South America,4,12392.32
3121,922,9,2021-07-04 00:15:37,South America,2,2678.89
3122,291,11,2024-09-30 05:29:08,Europe,5,6439.28
3123,342,12,2023-01-04 23:19:42,North America,4,3636.36
3124,798,8,2023-05-22 00:49:33,Europe,5,15395.18
3125,300,11,2023-08-02 23:11:54,Oceania,1,1287.86
3126,656,5,2023-03-15 04:03:02,South America,5,17561.34
3127,560,4,2023-08-26 19:32:35,North America,3,3239.08
3128,273,8,2022-08-28 13:45:39,Europe,5,15395.18
3129,67,8,2021-04-20 04:43:22,Africa,1,3079.04
3130,347,2,2021-03-18 05:37:00,Europe,4,12628.88
3131,956,6,2022-01-25 11:10:41,Oceania,5,15490.4
3132,417,5,2024-08-25 13:47:38,Europe,5,17561.34
3133,1,9,2021-11-20 17:42:44,Asia,5,6697.22
3134,548,7,2024-04-08 01:34:31,Europe,5,9394.92
3135,629,1,2021-03-03 01:42:52,Asia,4,13509.68
3136,405,8,2024-06-25 23:34:28,South America,2,6158.07
3137,617,10,2023-08-13 03:55:01,North America,1,638.28
3138,639,14,2020-10-04 01:52:50,Asia,1,1729.71
3139,76,4,2024-12-27 04:27:21,Oceania,1,1079.69
3140,255,6,2021-05-22 04:26:12,Europe,5,15490.4
3141,732,7,2021-12-23 19:33:34,Europe,1,1878.98
3142,487,12,2020-01-02 07:38:48,Asia,4,3636.36
3143,192,4,2022-03-01 17:49:47,Asia,1,1079.69
3144,570,9,2023-05-29 15:31:10,Asia,1,1339.44
3145,799,14,2021-05-29 10:02:40,Asia,1,1729.71
3146,929,5,2024-03-19 18:00:54,Europe,3,10536.8
3147,269,2,2020-10-29 11:47:44,South America,5,15786.1
3148,326,11,2021-08-23 09:39:39,Oceania,1,1287.86
3149,297,5,2024-10-28 06:56:20,South America,1,3512.27
3150,412,14,2023-12-31 09:11:08,Oceania,1,1729.71
3151,496,12,2024-05-21 11:52:57,Europe,1,909.09
3152,717,5,2024-07-30 06:05:38,Africa,5,17561.34
3153,772,9,2024-08-25 13:13:59,Africa,1,1339.44
3154,980,12,2023-05-29 22:42:08,South America,1,909.09
3155,854,9,2020-10-28 01:14:48,Asia,2,2678.89
3156,82,8,2023-07-09 07:40:06,Africa,3,9237.11
3157,869,2,2022-10-11 05:43:47,Africa,2,6314.44
3158,190,7,2022-04-03 09:48:16,Africa,4,7515.94
3159,433,10,2022-02-12 12:58:46,Oceania,5,3191.4
3160,999,10,2024-09-03 09:34:32,South America,4,2553.12
3161,320,9,2024-10-28 07:05:35,Asia,4,5357.77
3162,706,14,2022-10-13 23:14:30,Asia,1,1729.71
3163,603,5,2020-06-02 04:06:50,North America,3,10536.8
3164,128,10,2021-07-15 01:07:36,North America,2,1276.56
3165,866,11,2023-01-27 13:40:44,Europe,4,5151.42
3166,714,7,2022-12-27 07:55:18,North America,1,1878.98
3167,73,8,2023-08-05 14:33:10,Oceania,1,3079.04
3168,746,1,2025-01-25 17:28:07,Africa,2,6754.84
3169,771,13,2023-05-11 20:49:00,Europe,5,3339.95
3170,432,6,2023-06-30 06:41:31,Oceania,2,6196.16
3171,664,3,2024-05-18 00:24:41,Africa,1,2420.48
3172,267,6,2020-06-22 09:35:48,South America,3,9294.24
3173,498,1,2020-03-17 23:13:24,Africa,1,3377.42
3174,672,11,2022-07-24 14:05:08,Europe,5,6439.28
3175,306,9,2022-02-16 09:35:16,Europe,5,6697.22
3176,49,5,2023-03-11 05:21:27,Oceania,4,14049.07
3177,886,5,2023-09-13 05:05:31,South America,5,17561.34
3178,510,7,2022-10-12 13:31:40,South America,1,1878.98
3179,269,3,2022-08-23 10:36:32,Asia,1,2420.48
3180,434,14,2024-03-02 11:13:59,South America,3,5189.14
3181,349,9,2024-11-09 16:30:57,South America,1,1339.44
3182,802,5,2021-11-16 19:01:17,Europe,3,10536.8
3183,801,9,2020-03-30 18:17:38,South America,5,6697.22
3184,134,4,2022-03-12 20:28:35,South America,3,3239.08
3185,897,7,2021-07-26 16:17:41,South America,2,3757.97
3186,345,12,2020-06-17 08:52:42,North America,3,2727.27
3187,407,11,2022-12-14 03:56:47,Europe,3,3863.57
3188,948,1,2023-08-14 23:15:16,Europe,1,3377.42
3189,877,3,2021-06-27 10:04:44,Europe,1,2420.48
3190,302,3,2023-08-23 07:33:45,South America,4,9681.92
3191,711,11,2022-08-23 01:13:39,South America,4,5151.42
3192,138,13,2020-07-28 04:39:28,South America,3,2003.97
3193,29,2,2021-07-03 12:56:36,Asia,1,3157.22
3194,727,2,2023-03-03 08:18:15,Africa,1,3157.22
3195,835,5,2024-05-25 11:29:47,Oceania,5,17561.34
3196,398,1,2024-07-25 22:28:14,North America,1,3377.42
3197,111,8,2024-05-22 23:54:33,South America,5,15395.18
3198,493,12,2024-10-02 05:20:16,Europe,4,3636.36
3199,201,14,2021-06-21 03:32:59,Africa,1,1729.71
3200,610,6,2020-02-12 07:34:43,Asia,4,12392.32
3201,457,3,2022-03-28 11:48:52,Europe,4,9681.92
3202,654,13,2020-08-24 13:23:12,Europe,4,2671.96
3203,748,2,2020-06-15 03:06:10,Europe,2,6314.44
3204,542,5,2024-01-27 08:05:06,Asia,2,7024.54
3205,234,7,2025-01-03 03:48:01,Oceania,3,5636.95
3206,396,14,2020-05-29 10:07:30,South America,5,8648.56
3207,568,6,2023-02-18 21:02:12,Asia,2,6196.16
3208,971,9,2022-08-20 09:35:58,Europe,2,2678.89
3209,127,11,2021-12-23 12:59:04,Africa,5,6439.28
3210,333,5,2022-04-13 17:58:50,North America,3,10536.8
3211,33,11,2022-03-01 14:15:43,Asia,4,5151.42
3212,669,6,2023-12-22 14:45:02,Asia,3,9294.24
3213,758,3,2020-08-26 07:26:56,North America,2,4840.96
3214,144,4,2023-10-22 04:14:44,Asia,2,2159.39
3215,789,9,2024-03-06 06:30:44,Oceania,5,6697.22
3216,963,10,2023-11-01 10:21:53,South America,1,638.28
3217,923,13,2021-10-02 21:20:48,Europe,4,2671.96
3218,681,5,2024-02-29 03:44:58,Europe,2,7024.54
3219,32,4,2024-08-01 06:59:42,South America,5,5398.47
3220,702,3,2024-01-14 22:38:39,Asia,1,2420.48
3221,732,1,2020-07-07 19:57:07,North America,5,16887.1
3222,622,13,2022-02-06 05:01:46,North America,4,2671.96
3223,262,6,2020-04-13 03:34:54,South America,2,6196.16
3224,624,13,2022-10-06 17:44:05,Oceania,2,1335.98
3225,559,9,2022-04-08 19:27:53,Africa,2,2678.89
3226,916,4,2021-12-14 02:07:52,Asia,3,3239.08
3227,13,1,2024-05-18 02:58:44,North America,1,3377.42
3228,733,14,2023-09-30 17:09:42,South America,4,6918.85
3229,518,5,2020-07-27 00:57:50,South America,5,17561.34
3230,354,3,2022-02-28 11:15:48,Asia,3,7261.44
3231,939,11,2022-03-23 22:14:39,Asia,3,3863.57
3232,438,1,2021-10-15 06:34:13,Africa,5,16887.1
3233,901,6,2024-01-16 02:52:34,Africa,1,3098.08
3234,635,4,2024-09-12 11:13:42,North America,4,4318.78
3235,16,11,2022-01-18 12:33:47,Oceania,3,3863.57
3236,611,2,2024-07-25 06:05:53,South America,2,6314.44
3237,984,9,2022-03-04 16:14:15,Africa,5,6697.22
3238,753,7,2024-10-30 09:35:02,Africa,5,9394.92
3239,436,10,2024-05-17 11:20:19,Europe,5,3191.4
3240,907,13,2020-07-08 06:35:21,Asia,5,3339.95
3241,323,8,2021-02-16 17:38:01,South America,5,15395.18
3242,108,5,2021-03-03 07:00:07,Asia,4,14049.07
3243,386,4,2020-10-05 04:42:51,Oceania,1,1079.69
3244,613,9,2022-02-23 21:41:56,Europe,4,5357.77
3245,275,3,2024-09-25 18:04:11,Oceania,2,4840.96
3246,232,10,2021-05-20 14:19:44,Africa,4,2553.12
3247,242,4,2020-11-16 15:23:57,Europe,5,5398.47
3248,1000,2,2024-04-02 08:24:14,North America,5,15786.1
3249,402,14,2024-10-26 07:21:35,Europe,2,3459.42
3250,177,9,2020-06-02 09:44:56,Oceania,5,6697.22
3251,592,9,2021-06-05 06:49:32,Europe,2,2678.89
3252,125,1,2020-02-16 07:14:09,Europe,1,3377.42
3253,236,3,2020-02-20 13:44:05,North America,1,2420.48
3254,709,9,2023-12-04 05:42:06,South America,4,5357.77
3255,389,2,2020-04-02 14:05:06,Africa,1,3157.22
3256,862,11,2024-09-29 23:34:44,Oceania,5,6439.28
3257,493,12,2021-01-13 02:48:43,North America,4,3636.36
3258,561,2,2021-08-11 07:01:17,Asia,3,9471.66
3259,393,13,2022-06-16 03:47:47,North America,1,667.99
3260,940,12,2024-09-14 05:05:37,Asia,2,1818.18
3261,951,6,2020-09-21 05:57:55,Africa,2,6196.16
3262,523,13,2024-02-08 08:21:29,Asia,1,667.99
3263,432,13,2021-03-05 12:52:06,Europe,5,3339.95
3264,323,5,2025-01-03 00:46:20,Asia,4,14049.07
3265,853,11,2020-04-18 08:02:12,North America,1,1287.86
3266,204,12,2023-11-20 23:40:30,South America,1,909.09
3267,938,3,2023-02-23 17:32:43,Asia,1,2420.48
3268,967,6,2023-03-24 02:24:40,South America,5,15490.4
3269,855,2,2020-03-01 17:23:33,Oceania,3,9471.66
3270,48,7,2023-04-26 11:35:24,South America,4,7515.94
3271,276,2,2020-02-10 12:28:31,Oceania,1,3157.22
3272,403,6,2020-09-25 21:01:13,Oceania,3,9294.24
3273,93,12,2022-05-26 17:48:03,North America,2,1818.18
3274,828,8,2022-10-03 10:02:48,North America,5,15395.18
3275,409,10,2022-04-15 07:59:40,Africa,5,3191.4
3276,481,1,2020-02-16 17:47:29,Asia,5,16887.1
3277,792,9,2023-08-28 15:24:25,South America,2,2678.89
3278,562,4,2024-09-17 02:19:58,Europe,3,3239.08
3279,387,9,2024-10-20 03:45:19,Africa,5,6697.22
3280,415,3,2023-11-27 09:58:16,North America,4,9681.92
3281,541,4,2023-09-08 16:18:09,Africa,5,5398.47
3282,569,9,2021-01-02 14:04:38,South America,5,6697.22
3283,542,11,2020-08-13 17:00:59,Asia,4,5151.42
3284,32,6,2023-08-25 02:14:21,Europe,5,15490.4
3285,372,8,2024-11-03 21:47:24,South America,1,3079.04
3286,919,7,2025-01-21 16:09:55,Europe,1,1878.98
3287,130,1,2021-02-16 06:54:26,South America,1,3377.42
3288,903,12,2023-11-13 05:51:46,Oceania,3,2727.27
3289,535,10,2021-08-03 06:43:39,South America,5,3191.4
3290,16,5,2024-09-15 00:44:29,North America,1,3512.27
3291,780,10,2021-03-08 11:31:10,North America,3,1914.84
3292,803,8,2022-11-08 17:13:25,Africa,3,9237.11
3293,322,2,2024-02-20 23:50:34,South America,4,12628.88
3294,298,12,2021-03-04 15:46:11,South America,1,909.09
3295,304,7,2021-07-28 09:31:08,North America,5,9394.92
3296,99,9,2021-03-25 10:08:28,Asia,5,6697.22
3297,95,10,2023-06-05 11:54:32,Europe,5,3191.4
3298,447,5,2021-05-20 13:11:32,Europe,2,7024.54
3299,618,8,2024-05-10 10:23:45,Africa,3,9237.11
3300,77,8,2022-04-01 06:09:26,Oceania,1,3079.04
3301,749,6,2021-02-13 18:27:26,North America,3,9294.24
3302,844,9,2022-07-01 08:01:03,Asia,3,4018.33
3303,498,14,2022-09-17 23:24:52,South America,1,1729.71
3304,799,9,2020-01-09 23:12:22,Africa,2,2678.89
3305,145,3,2024-03-23 22:54:07,North America,3,7261.44
3306,728,10,2020-06-03 15:56:37,North America,1,638.28
3307,648,7,2022-11-29 02:07:45,South America,2,3757.97
3308,282,1,2021-06-17 09:10:12,Europe,4,13509.68
3309,848,3,2023-12-31 05:56:29,Europe,3,7261.44
3310,516,3,2022-10-16 08:47:10,Oceania,5,12102.4
3311,907,13,2020-01-16 17:04:03,North America,3,2003.97
3312,92,8,2024-05-24 08:42:07,Europe,5,15395.18
3313,165,12,2023-11-07 06:05:21,Europe,3,2727.27
3314,93,3,2020-08-13 05:05:46,South America,4,9681.92
3315,965,9,2020-01-20 09:48:35,South America,3,4018.33
3316,68,1,2024-10-13 11:55:40,Oceania,3,10132.26
3317,715,13,2020-10-11 04:15:39,North America,1,667.99
3318,589,6,2021-07-07 00:39:38,South America,1,3098.08
3319,908,13,2020-09-24 17:34:23,Asia,1,667.99
3320,191,7,2020-05-15 12:30:44,Oceania,1,1878.98
3321,372,4,2020-06-14 09:52:12,Africa,4,4318.78
3322,140,4,2020-04-11 23:50:10,South America,1,1079.69
3323,73,13,2025-01-18 09:38:08,Asia,4,2671.96
3324,697,1,2024-02-12 07:43:52,Asia,1,3377.42
3325,928,12,2024-04-15 10:23:11,Africa,1,909.09
3326,805,5,2022-10-13 15:56:52,Oceania,5,17561.34
3327,301,4,2024-10-29 02:53:45,Africa,2,2159.39
3328,480,7,2024-09-21 08:37:25,Africa,5,9394.92
3329,219,14,2022-12-06 16:15:56,Europe,4,6918.85
3330,610,5,2024-01-07 03:04:51,North America,3,10536.8
3331,424,14,2024-05-18 00:36:22,Europe,1,1729.71
3332,486,4,2024-07-30 19:29:27,North America,3,3239.08
3333,219,13,2020-04-20 08:41:17,Asia,1,667.99
3334,341,1,2022-12-28 23:44:13,Africa,2,6754.84
3335,680,10,2021-11-20 01:02:37,Oceania,4,2553.12
3336,188,2,2022-07-11 00:46:08,Europe,4,12628.88
3337,995,13,2023-09-22 08:29:30,Asia,3,2003.97
3338,537,13,2022-11-14 06:00:08,Europe,2,1335.98
3339,431,9,2023-06-14 06:04:55,Asia,1,1339.44
3340,559,7,2023-08-26 16:27:42,South America,1,1878.98
3341,199,10,2021-11-11 12:00:55,Oceania,5,3191.4
3342,258,5,2024-04-12 22:43:12,Europe,5,17561.34
3343,561,5,2022-09-14 17:47:43,Europe,2,7024.54
3344,392,13,2023-06-15 01:30:54,Europe,3,2003.97
3345,554,1,2022-11-03 16:17:09,North America,3,10132.26
3346,457,14,2022-05-09 16:15:48,Oceania,4,6918.85
3347,52,7,2023-10-26 22:47:44,Africa,3,5636.95
3348,344,6,2023-02-05 14:21:59,South America,1,3098.08
3349,164,4,2021-07-21 20:29:15,Oceania,5,5398.47
3350,845,1,2020-04-15 16:17:24,Africa,5,16887.1
3351,960,6,2020-11-28 20:56:50,North America,3,9294.24
3352,506,11,2020-03-26 14:44:58,Oceania,3,3863.57
3353,615,2,2020-11-05 20:23:52,North America,2,6314.44
3354,103,8,2023-04-20 03:56:16,North America,5,15395.18
3355,616,11,2021-03-18 04:27:45,Asia,1,1287.86
3356,825,5,2023-04-23 18:47:45,North America,4,14049.07
3357,704,12,2021-06-06 13:09:43,Oceania,2,1818.18
3358,25,7,2023-02-26 11:57:52,Europe,5,9394.92
3359,323,14,2020-09-15 08:41:49,Oceania,3,5189.14
3360,182,1,2021-02-24 03:42:56,Europe,1,3377.42
3361,449,6,2023-01-15 05:31:44,North America,5,15490.4
3362,11,3,2020-06-06 17:58:36,North America,4,9681.92
3363,328,2,2021-10-28 17:38:40,Oceania,3,9471.66
3364,953,3,2025-01-01 11:24:42,Asia,3,7261.44
3365,451,11,2022-11-21 16:09:11,North America,5,6439.28
3366,449,5,2024-03-09 13:29:42,North America,1,3512.27
3367,784,8,2021-02-05 05:00:48,South America,2,6158.07
3368,610,9,2023-01-04 10:07:47,Oceania,1,1339.44
3369,761,10,2020-03-28 03:35:03,Europe,3,1914.84
3370,683,13,2020-05-29 13:54:51,North America,1,667.99
3371,403,5,2021-11-02 19:24:41,Asia,5,17561.34
3372,792,12,2021-09-23 12:25:13,Oceania,1,909.09
3373,919,10,2020-01-10 08:00:32,Asia,1,638.28
3374,357,3,2021-10-28 11:14:45,South America,1,2420.48
3375,47,9,2022-06-02 00:20:07,North America,5,6697.22
3376,74,9,2020-10-18 09:52:51,Europe,3,4018.33
3377,670,6,2021-06-25 09:56:51,Africa,5,15490.4
3378,368,6,2023-03-07 08:32:04,Oceania,2,6196.16
3379,581,6,2020-05-21 23:58:57,Asia,2,6196.16
3380,398,2,2020-07-03 07:35:01,South America,1,3157.22
3381,987,8,2024-11-29 13:39:05,North America,5,15395.18
3382,660,1,2024-11-09 15:14:02,South America,4,13509.68
3383,966,14,2020-07-01 15:41:11,North America,5,8648.56
3384,560,7,2024-01-23 13:01:44,Asia,4,7515.94
3385,46,13,2024-01-28 03:29:07,Africa,2,1335.98
3386,274,12,2021-11-07 16:38:24,Oceania,2,1818.18
3387,199,10,2022-08-11 01:26:30,Africa,3,1914.84
3388,716,6,2020-03-04 17:25:33,North America,2,6196.16
3389,403,8,2023-03-17 05:26:19,Europe,4,12316.14
3390,343,6,2021-11-08 04:44:18,Europe,1,3098.08
3391,649,6,2020-08-14 10:13:03,South America,1,3098.08
3392,218,7,2022-03-03 13:55:24,Europe,3,5636.95
3393,921,7,2022-06-07 03:56:32,North America,2,3757.97
3394,471,9,2021-07-24 22:54:11,Africa,3,4018.33
3395,63,11,2024-11-14 06:16:39,Oceania,2,2575.71
3396,798,3,2021-11-18 14:59:29,Asia,2,4840.96
3397,339,14,2020-08-04 16:29:25,North America,1,1729.71
3398,755,13,2024-11-10 00:32:02,North America,1,667.99
3399,659,7,2023-01-11 13:55:20,Europe,1,1878.98
3400,6,11,2024-09-22 18:23:51,South America,5,6439.28
3401,523,5,2020-02-13 07:46:36,Europe,2,7024.54
3402,908,2,2023-04-08 03:03:38,South America,1,3157.22
3403,455,4,2020-01-21 04:19:09,Asia,2,2159.39
3404,918,11,2023-11-19 09:58:52,Asia,3,3863.57
3405,773,10,2024-08-14 03:16:46,South America,5,3191.4
3406,332,14,2021-08-01 02:14:20,North America,5,8648.56
3407,176,10,2023-08-08 18:16:46,Asia,5,3191.4
3408,172,7,2021-12-18 12:31:11,Europe,1,1878.98
3409,430,11,2020-01-27 07:40:20,Oceania,2,2575.71
3410,145,8,2023-01-03 23:30:27,Africa,3,9237.11
3411,192,2,2023-12-06 05:01:19,South America,3,9471.66
3412,912,1,2021-01-26 17:22:51,North America,5,16887.1
3413,930,8,2020-10-09 05:04:55,Asia,1,3079.04
3414,863,3,2024-09-07 01:27:45,North America,2,4840.96
3415,186,4,2021-06-06 17:31:01,North America,4,4318.78
3416,663,13,2021-06-15 00:28:47,North America,5,3339.95
3417,362,9,2024-06-10 14:04:42,Africa,1,1339.44
3418,932,8,2023-02-11 06:04:31,Africa,1,3079.04
3419,97,7,2020-12-14 04:08:23,Africa,1,1878.98
3420,448,4,2023-02-27 23:42:27,Asia,5,5398.47
3421,564,9,2025-01-02 12:49:00,Asia,1,1339.44
3422,583,12,2024-01-01 14:56:06,Europe,4,3636.36
3423,721,12,2023-03-31 23:05:15,Africa,1,909.09
3424,530,1,2022-11-21 07:35:03,Europe,1,3377.42
3425,491,9,2021-11-01 22:11:32,North America,5,6697.22
3426,561,7,2021-04-25 05:48:49,Africa,5,9394.92
3427,931,10,2021-06-19 13:27:12,Africa,4,2553.12
3428,283,6,2020-06-14 23:19:00,Oceania,3,9294.24
3429,99,9,2021-06-06 08:02:13,Oceania,2,2678.89
3430,773,8,2020-01-04 18:54:25,North America,2,6158.07
3431,182,9,2022-07-04 02:54:27,Africa,2,2678.89
3432,131,11,2021-02-24 06:28:59,Oceania,2,2575.71
3433,969,3,2022-02-21 19:39:00,North America,1,2420.48
3434,285,5,2022-05-16 01:56:09,Oceania,4,14049.07
3435,217,12,2024-06-18 19:25:39,Oceania,2,1818.18
3436,113,2,2023-01-23 04:12:15,Africa,4,12628.88
3437,617,12,2020-02-01 17:09:17,Oceania,2,1818.18
3438,130,12,2021-01-31 09:06:17,North America,1,909.09
3439,650,4,2022-05-10 14:29:02,Oceania,1,1079.69
3440,713,3,2021-02-11 15:01:18,Europe,2,4840.96
3441,735,8,2023-01-20 22:02:53,Europe,4,12316.14
3442,713,2,2023-03-04 15:43:45,Oceania,2,6314.44
3443,199,1,2024-04-12 19:36:38,North America,2,6754.84
3444,428,6,2023-06-18 23:54:03,Asia,1,3098.08
3445,406,4,2020-06-27 11:07:14,Asia,1,1079.69
3446,733,13,2021-12-18 02:22:30,South America,5,3339.95
3447,468,8,2023-05-21 04:21:20,Africa,3,9237.11
3448,99,10,2021-11-27 16:54:57,Europe,5,3191.4
3449,787,2,2021-05-18 00:04:24,Africa,1,3157.22
3450,92,7,2023-12-30 05:36:54,Asia,1,1878.98
3451,388,14,2020-05-06 23:58:56,Europe,5,8648.56
3452,597,12,2021-11-08 19:55:00,North America,5,4545.45
3453,967,13,2022-03-30 04:42:30,Europe,1,667.99
3454,863,12,2022-05-07 05:01:13,North America,5,4545.45
3455,635,7,2021-05-18 22:41:04,Europe,4,7515.94
3456,582,2,2021-01-03 05:09:06,South America,2,6314.44
3457,499,1,2020-06-22 14:29:51,Asia,5,16887.1
3458,416,9,2023-07-21 16:46:46,South America,3,4018.33
3459,472,13,2023-04-05 10:49:55,Europe,1,667.99
3460,718,7,2020-09-18 07:53:43,Africa,2,3757.97
3461,525,13,2023-01-29 20:27:50,Asia,4,2671.96
3462,62,5,2022-06-10 11:46:35,Asia,5,17561.34
3463,308,11,2023-10-02 01:29:57,South America,1,1287.86
3464,401,4,2021-08-08 20:23:20,Oceania,3,3239.08
3465,231,10,2022-12-04 02:50:00,North America,4,2553.12
3466,310,11,2023-03-17 01:50:59,Europe,5,6439.28
3467,465,4,2021-06-08 21:19:33,South America,2,2159.39
3468,138,7,2020-10-01 20:01:46,Asia,1,1878.98
3469,992,3,2021-11-03 11:05:44,South America,3,7261.44
3470,682,3,2024-09-19 17:16:43,Oceania,3,7261.44
