log_id,user_id,activity_type,destination_id,activity_timestamp,additional_data
6314,551,booking,,2022-05-12 23:12:09,"{""info"": ""Sample log data"", ""session_id"": 3431}"
6315,587,click,,2022-10-11 18:20:30,"{""info"": ""Sample log data"", ""session_id"": 7000}"
6316,41,review_submission,11.0,2021-06-28 12:30:50,"{""info"": ""Sample log data"", ""session_id"": 1120}"
6317,39,click,11.0,2022-07-20 10:43:45,"{""info"": ""Sample log data"", ""session_id"": 5380}"
6318,698,search,4.0,2023-04-06 11:41:53,"{""info"": ""Sample log data"", ""session_id"": 2655}"
6319,1,booking,,2020-06-19 01:28:41,"{""info"": ""Sample log data"", ""session_id"": 5577}"
6320,125,click,,2020-01-06 15:32:20,"{""info"": ""Sample log data"", ""session_id"": 7260}"
6321,281,search,6.0,2021-01-19 20:37:44,"{""info"": ""Sample log data"", ""session_id"": 9343}"
6322,140,click,,2020-12-16 02:49:23,"{""info"": ""Sample log data"", ""session_id"": 4675}"
6323,687,click,,2020-07-10 19:11:18,"{""info"": ""Sample log data"", ""session_id"": 2276}"
6324,27,click,4.0,2021-08-27 21:55:25,"{""info"": ""Sample log data"", ""session_id"": 3589}"
6325,739,search,4.0,2024-08-05 11:36:53,"{""info"": ""Sample log data"", ""session_id"": 6155}"
6326,949,search,5.0,2024-03-17 15:08:35,"{""info"": ""Sample log data"", ""session_id"": 4824}"
6327,325,search,3.0,2020-11-06 07:11:02,"{""info"": ""Sample log data"", ""session_id"": 5403}"
6328,801,search,7.0,2020-06-11 19:44:14,"{""info"": ""Sample log data"", ""session_id"": 2382}"
6329,615,booking,4.0,2020-10-12 07:29:36,"{""info"": ""Sample log data"", ""session_id"": 1001}"
6330,337,review_submission,,2021-07-10 10:32:42,"{""info"": ""Sample log data"", ""session_id"": 9850}"
6331,91,booking,11.0,2022-10-02 14:33:26,"{""info"": ""Sample log data"", ""session_id"": 2975}"
6332,729,booking,12.0,2024-11-09 02:01:13,"{""info"": ""Sample log data"", ""session_id"": 8673}"
6333,967,search,,2022-01-20 11:35:52,"{""info"": ""Sample log data"", ""session_id"": 1353}"
6334,681,search,10.0,2020-12-01 14:55:54,"{""info"": ""Sample log data"", ""session_id"": 6698}"
6335,283,click,12.0,2023-09-13 12:35:13,"{""info"": ""Sample log data"", ""session_id"": 8305}"
6336,54,search,,2020-12-06 18:47:44,"{""info"": ""Sample log data"", ""session_id"": 1020}"
6337,962,booking,11.0,2020-03-26 01:27:28,"{""info"": ""Sample log data"", ""session_id"": 7658}"
6338,269,booking,7.0,2020-04-02 05:45:19,"{""info"": ""Sample log data"", ""session_id"": 1419}"
6339,631,click,11.0,2024-03-17 05:49:24,"{""info"": ""Sample log data"", ""session_id"": 4120}"
6340,444,booking,3.0,2023-11-16 12:51:09,"{""info"": ""Sample log data"", ""session_id"": 3143}"
6341,383,click,,2023-03-22 16:31:52,"{""info"": ""Sample log data"", ""session_id"": 6747}"
6342,422,review_submission,10.0,2023-08-15 09:53:30,"{""info"": ""Sample log data"", ""session_id"": 8285}"
6343,969,search,,2022-08-23 08:10:23,"{""info"": ""Sample log data"", ""session_id"": 5440}"
6344,723,search,2.0,2020-03-08 12:45:15,"{""info"": ""Sample log data"", ""session_id"": 6704}"
6345,591,review_submission,,2021-09-20 00:45:26,"{""info"": ""Sample log data"", ""session_id"": 5064}"
6346,665,click,,2020-05-15 04:15:00,"{""info"": ""Sample log data"", ""session_id"": 8506}"
6347,684,click,,2024-09-23 21:20:37,"{""info"": ""Sample log data"", ""session_id"": 7968}"
6348,888,review_submission,,2020-12-25 20:55:52,"{""info"": ""Sample log data"", ""session_id"": 3997}"
6349,965,search,12.0,2021-03-14 00:07:25,"{""info"": ""Sample log data"", ""session_id"": 9898}"
6350,719,booking,5.0,2022-04-12 23:17:15,"{""info"": ""Sample log data"", ""session_id"": 1229}"
6351,145,review_submission,13.0,2023-08-24 12:11:44,"{""info"": ""Sample log data"", ""session_id"": 7392}"
6352,805,booking,6.0,2020-11-07 13:15:16,"{""info"": ""Sample log data"", ""session_id"": 6230}"
6353,816,review_submission,12.0,2021-05-30 15:06:48,"{""info"": ""Sample log data"", ""session_id"": 6610}"
6354,817,booking,9.0,2020-02-25 12:37:15,"{""info"": ""Sample log data"", ""session_id"": 7676}"
6355,14,booking,6.0,2023-09-25 12:45:26,"{""info"": ""Sample log data"", ""session_id"": 9999}"
6356,67,booking,8.0,2022-11-27 00:14:06,"{""info"": ""Sample log data"", ""session_id"": 8119}"
6357,309,review_submission,11.0,2024-02-11 22:05:57,"{""info"": ""Sample log data"", ""session_id"": 3385}"
6358,596,search,,2024-10-16 09:42:40,"{""info"": ""Sample log data"", ""session_id"": 9408}"
6359,98,booking,14.0,2021-11-23 06:24:46,"{""info"": ""Sample log data"", ""session_id"": 5433}"
6360,978,booking,4.0,2024-08-18 11:43:10,"{""info"": ""Sample log data"", ""session_id"": 5878}"
6361,838,click,1.0,2023-07-21 02:47:26,"{""info"": ""Sample log data"", ""session_id"": 8433}"
6362,518,click,4.0,2020-06-05 13:13:19,"{""info"": ""Sample log data"", ""session_id"": 3888}"
6363,932,search,,2021-04-19 14:00:48,"{""info"": ""Sample log data"", ""session_id"": 1709}"
6364,659,booking,,2022-11-16 04:44:08,"{""info"": ""Sample log data"", ""session_id"": 9578}"
6365,10,click,,2020-06-09 22:24:15,"{""info"": ""Sample log data"", ""session_id"": 6581}"
6366,551,booking,,2023-02-06 18:24:44,"{""info"": ""Sample log data"", ""session_id"": 2293}"
6367,598,review_submission,,2022-01-27 03:15:38,"{""info"": ""Sample log data"", ""session_id"": 6663}"
6368,966,search,,2022-07-23 12:34:49,"{""info"": ""Sample log data"", ""session_id"": 3295}"
6369,774,search,,2022-05-19 23:48:14,"{""info"": ""Sample log data"", ""session_id"": 6245}"
6370,375,booking,10.0,2021-07-21 05:56:00,"{""info"": ""Sample log data"", ""session_id"": 9622}"
6371,216,search,14.0,2023-11-07 13:42:24,"{""info"": ""Sample log data"", ""session_id"": 5667}"
6372,952,booking,5.0,2021-07-24 20:56:36,"{""info"": ""Sample log data"", ""session_id"": 9415}"
6373,243,click,,2024-04-05 08:30:23,"{""info"": ""Sample log data"", ""session_id"": 8521}"
6374,895,booking,,2023-06-28 20:42:54,"{""info"": ""Sample log data"", ""session_id"": 4597}"
6375,4,booking,,2022-11-25 16:47:57,"{""info"": ""Sample log data"", ""session_id"": 1380}"
6376,582,booking,,2022-06-04 15:30:25,"{""info"": ""Sample log data"", ""session_id"": 2100}"
6377,903,review_submission,4.0,2024-04-21 20:06:21,"{""info"": ""Sample log data"", ""session_id"": 2040}"
6378,14,booking,12.0,2022-12-16 09:21:29,"{""info"": ""Sample log data"", ""session_id"": 2675}"
6379,169,search,,2023-03-30 04:03:28,"{""info"": ""Sample log data"", ""session_id"": 3608}"
6380,251,search,,2023-03-14 04:49:36,"{""info"": ""Sample log data"", ""session_id"": 7048}"
6381,849,booking,7.0,2023-08-16 11:48:57,"{""info"": ""Sample log data"", ""session_id"": 4646}"
6382,1,search,,2021-08-23 17:44:27,"{""info"": ""Sample log data"", ""session_id"": 4317}"
6383,328,search,,2023-05-16 16:17:35,"{""info"": ""Sample log data"", ""session_id"": 5838}"
6384,14,review_submission,,2022-10-20 18:32:21,"{""info"": ""Sample log data"", ""session_id"": 7608}"
6385,581,booking,14.0,2022-04-02 04:45:47,"{""info"": ""Sample log data"", ""session_id"": 7388}"
6386,1000,review_submission,,2021-03-28 04:26:02,"{""info"": ""Sample log data"", ""session_id"": 9264}"
6387,200,review_submission,13.0,2023-02-19 00:53:00,"{""info"": ""Sample log data"", ""session_id"": 8775}"
6388,892,review_submission,5.0,2023-05-06 02:19:16,"{""info"": ""Sample log data"", ""session_id"": 3007}"
6389,827,review_submission,,2023-07-16 23:56:20,"{""info"": ""Sample log data"", ""session_id"": 7443}"
6390,770,booking,,2022-08-20 22:42:54,"{""info"": ""Sample log data"", ""session_id"": 1223}"
6391,407,click,,2023-01-15 22:02:01,"{""info"": ""Sample log data"", ""session_id"": 6575}"
6392,521,review_submission,,2020-12-25 18:34:03,"{""info"": ""Sample log data"", ""session_id"": 2380}"
6393,58,review_submission,,2023-11-28 20:54:07,"{""info"": ""Sample log data"", ""session_id"": 7392}"
6394,614,click,10.0,2022-05-22 02:33:02,"{""info"": ""Sample log data"", ""session_id"": 7662}"
6395,952,click,,2022-05-30 10:33:02,"{""info"": ""Sample log data"", ""session_id"": 4290}"
6396,434,click,,2020-09-16 10:19:24,"{""info"": ""Sample log data"", ""session_id"": 6646}"
6397,426,click,12.0,2024-03-22 23:52:12,"{""info"": ""Sample log data"", ""session_id"": 5660}"
6398,455,review_submission,,2020-08-03 00:19:35,"{""info"": ""Sample log data"", ""session_id"": 9187}"
6399,755,click,4.0,2023-07-12 10:59:27,"{""info"": ""Sample log data"", ""session_id"": 1914}"
6400,119,search,,2024-01-24 16:15:08,"{""info"": ""Sample log data"", ""session_id"": 7276}"
6401,792,search,6.0,2022-05-28 11:49:13,"{""info"": ""Sample log data"", ""session_id"": 6485}"
6402,38,click,6.0,2023-08-23 09:13:26,"{""info"": ""Sample log data"", ""session_id"": 6939}"
6403,943,booking,10.0,2023-05-05 06:29:41,"{""info"": ""Sample log data"", ""session_id"": 2787}"
6404,524,booking,,2024-09-17 21:56:38,"{""info"": ""Sample log data"", ""session_id"": 9093}"
6405,386,search,,2023-11-04 17:19:50,"{""info"": ""Sample log data"", ""session_id"": 7410}"
6406,314,review_submission,13.0,2021-09-24 21:55:56,"{""info"": ""Sample log data"", ""session_id"": 7157}"
6407,898,click,11.0,2022-05-29 13:46:00,"{""info"": ""Sample log data"", ""session_id"": 3134}"
6408,551,review_submission,7.0,2021-03-22 06:56:26,"{""info"": ""Sample log data"", ""session_id"": 9180}"
6409,101,click,,2021-11-26 00:58:40,"{""info"": ""Sample log data"", ""session_id"": 7719}"
6410,397,booking,,2023-11-20 23:54:22,"{""info"": ""Sample log data"", ""session_id"": 4795}"
6411,622,search,7.0,2024-02-26 23:13:46,"{""info"": ""Sample log data"", ""session_id"": 3601}"
6412,510,review_submission,13.0,2021-08-29 16:19:49,"{""info"": ""Sample log data"", ""session_id"": 7775}"
6413,383,review_submission,7.0,2022-03-15 04:46:11,"{""info"": ""Sample log data"", ""session_id"": 8529}"
6414,716,review_submission,,2023-12-29 23:06:03,"{""info"": ""Sample log data"", ""session_id"": 2936}"
6415,427,booking,1.0,2021-05-05 06:03:17,"{""info"": ""Sample log data"", ""session_id"": 7470}"
6416,113,click,14.0,2022-03-04 11:55:07,"{""info"": ""Sample log data"", ""session_id"": 5180}"
6417,835,booking,,2021-06-25 12:20:18,"{""info"": ""Sample log data"", ""session_id"": 5369}"
6418,706,booking,10.0,2023-11-15 21:20:12,"{""info"": ""Sample log data"", ""session_id"": 8053}"
6419,278,click,7.0,2022-07-24 23:03:38,"{""info"": ""Sample log data"", ""session_id"": 9606}"
6420,652,search,,2024-01-26 02:14:16,"{""info"": ""Sample log data"", ""session_id"": 9402}"
6421,827,search,9.0,2021-09-24 16:37:07,"{""info"": ""Sample log data"", ""session_id"": 9509}"
6422,654,search,8.0,2021-11-17 21:46:52,"{""info"": ""Sample log data"", ""session_id"": 4915}"
6423,767,search,,2023-07-21 20:09:37,"{""info"": ""Sample log data"", ""session_id"": 8918}"
6424,10,booking,4.0,2020-05-05 03:23:38,"{""info"": ""Sample log data"", ""session_id"": 9729}"
6425,800,booking,2.0,2024-08-14 07:35:49,"{""info"": ""Sample log data"", ""session_id"": 7315}"
6426,59,review_submission,,2021-07-21 19:14:43,"{""info"": ""Sample log data"", ""session_id"": 6039}"
6427,633,booking,7.0,2020-07-16 08:11:31,"{""info"": ""Sample log data"", ""session_id"": 1703}"
6428,863,click,,2023-01-18 17:58:56,"{""info"": ""Sample log data"", ""session_id"": 9649}"
6429,395,click,9.0,2022-03-14 07:49:09,"{""info"": ""Sample log data"", ""session_id"": 1900}"
6430,827,booking,,2020-10-30 10:43:19,"{""info"": ""Sample log data"", ""session_id"": 7368}"
6431,77,review_submission,7.0,2021-09-17 03:15:04,"{""info"": ""Sample log data"", ""session_id"": 1058}"
6432,407,click,,2024-06-22 18:14:12,"{""info"": ""Sample log data"", ""session_id"": 6725}"
6433,199,review_submission,2.0,2022-06-22 07:31:48,"{""info"": ""Sample log data"", ""session_id"": 9436}"
6434,806,search,9.0,2022-09-04 01:30:07,"{""info"": ""Sample log data"", ""session_id"": 8839}"
6435,917,booking,,2023-01-24 03:49:33,"{""info"": ""Sample log data"", ""session_id"": 9682}"
6436,726,booking,13.0,2021-06-09 21:05:10,"{""info"": ""Sample log data"", ""session_id"": 5916}"
6437,782,click,,2020-07-26 01:32:45,"{""info"": ""Sample log data"", ""session_id"": 4530}"
6438,552,click,8.0,2022-11-17 03:23:20,"{""info"": ""Sample log data"", ""session_id"": 5608}"
6439,775,booking,,2022-11-11 22:37:44,"{""info"": ""Sample log data"", ""session_id"": 9870}"
6440,928,search,,2021-09-20 08:30:39,"{""info"": ""Sample log data"", ""session_id"": 2018}"
6441,985,search,,2021-02-14 19:40:39,"{""info"": ""Sample log data"", ""session_id"": 7484}"
6442,77,booking,,2023-10-15 05:21:46,"{""info"": ""Sample log data"", ""session_id"": 9480}"
6443,175,booking,,2023-08-12 04:29:48,"{""info"": ""Sample log data"", ""session_id"": 4740}"
6444,445,click,,2020-12-09 08:12:53,"{""info"": ""Sample log data"", ""session_id"": 3265}"
6445,530,search,7.0,2023-09-22 09:17:28,"{""info"": ""Sample log data"", ""session_id"": 8134}"
6446,235,search,8.0,2021-09-03 09:23:54,"{""info"": ""Sample log data"", ""session_id"": 4254}"
6447,894,booking,7.0,2023-05-10 13:51:39,"{""info"": ""Sample log data"", ""session_id"": 6462}"
6448,459,search,12.0,2020-12-21 17:00:03,"{""info"": ""Sample log data"", ""session_id"": 6394}"
6449,693,search,14.0,2022-04-20 07:39:28,"{""info"": ""Sample log data"", ""session_id"": 4346}"
6450,123,review_submission,3.0,2021-09-16 23:31:58,"{""info"": ""Sample log data"", ""session_id"": 6271}"
6451,415,click,2.0,2022-03-24 15:24:50,"{""info"": ""Sample log data"", ""session_id"": 4184}"
6452,246,booking,8.0,2021-06-21 13:38:36,"{""info"": ""Sample log data"", ""session_id"": 1271}"
6453,911,booking,,2021-02-04 02:06:23,"{""info"": ""Sample log data"", ""session_id"": 2128}"
6454,225,review_submission,,2024-04-15 13:17:12,"{""info"": ""Sample log data"", ""session_id"": 4063}"
6455,544,review_submission,13.0,2024-05-07 02:05:23,"{""info"": ""Sample log data"", ""session_id"": 8357}"
6456,35,click,,2023-06-01 01:04:11,"{""info"": ""Sample log data"", ""session_id"": 6073}"
6457,818,booking,13.0,2021-01-05 07:41:23,"{""info"": ""Sample log data"", ""session_id"": 1820}"
6458,482,review_submission,11.0,2024-01-23 22:22:35,"{""info"": ""Sample log data"", ""session_id"": 1486}"
6459,16,review_submission,,2023-12-15 07:08:04,"{""info"": ""Sample log data"", ""session_id"": 6013}"
6460,271,click,,2024-12-25 23:14:13,"{""info"": ""Sample log data"", ""session_id"": 4700}"
6461,285,booking,,2020-08-08 14:49:28,"{""info"": ""Sample log data"", ""session_id"": 7659}"
6462,718,search,,2023-08-15 14:32:33,"{""info"": ""Sample log data"", ""session_id"": 4386}"
6463,252,review_submission,,2020-09-08 23:25:56,"{""info"": ""Sample log data"", ""session_id"": 1283}"
6464,769,search,14.0,2021-05-23 09:15:47,"{""info"": ""Sample log data"", ""session_id"": 4490}"
6465,72,click,4.0,2021-12-09 09:17:19,"{""info"": ""Sample log data"", ""session_id"": 7538}"
6466,509,click,,2023-10-02 16:19:15,"{""info"": ""Sample log data"", ""session_id"": 4748}"
6467,41,search,7.0,2021-09-06 07:33:05,"{""info"": ""Sample log data"", ""session_id"": 6613}"
6468,30,click,,2021-02-01 11:29:55,"{""info"": ""Sample log data"", ""session_id"": 1718}"
6469,410,click,,2024-06-26 02:42:44,"{""info"": ""Sample log data"", ""session_id"": 1144}"
6470,282,click,,2020-11-05 18:04:43,"{""info"": ""Sample log data"", ""session_id"": 2257}"
6471,676,review_submission,9.0,2024-12-21 16:02:06,"{""info"": ""Sample log data"", ""session_id"": 3621}"
6472,75,search,5.0,2023-03-18 18:06:36,"{""info"": ""Sample log data"", ""session_id"": 9119}"
6473,564,booking,,2021-12-27 02:42:36,"{""info"": ""Sample log data"", ""session_id"": 4179}"
6474,997,booking,,2024-02-07 23:46:38,"{""info"": ""Sample log data"", ""session_id"": 8020}"
6475,955,review_submission,9.0,2021-10-07 09:59:13,"{""info"": ""Sample log data"", ""session_id"": 1892}"
6476,27,review_submission,,2020-02-15 10:09:56,"{""info"": ""Sample log data"", ""session_id"": 4933}"
6477,923,review_submission,,2022-06-21 23:20:18,"{""info"": ""Sample log data"", ""session_id"": 8086}"
6478,870,booking,,2020-02-22 09:11:40,"{""info"": ""Sample log data"", ""session_id"": 9598}"
6479,531,click,,2020-04-05 03:08:18,"{""info"": ""Sample log data"", ""session_id"": 5628}"
6480,273,booking,,2022-02-27 06:37:38,"{""info"": ""Sample log data"", ""session_id"": 3683}"
6481,572,click,,2022-02-28 03:48:36,"{""info"": ""Sample log data"", ""session_id"": 3817}"
6482,100,search,,2021-12-26 04:01:50,"{""info"": ""Sample log data"", ""session_id"": 9911}"
6483,46,booking,,2023-11-15 09:27:18,"{""info"": ""Sample log data"", ""session_id"": 5325}"
6484,763,click,1.0,2024-06-06 19:18:45,"{""info"": ""Sample log data"", ""session_id"": 7972}"
6485,843,search,9.0,2023-12-27 07:30:48,"{""info"": ""Sample log data"", ""session_id"": 7022}"
6486,810,click,10.0,2025-01-06 21:05:18,"{""info"": ""Sample log data"", ""session_id"": 6909}"
6487,785,review_submission,,2020-01-28 18:35:48,"{""info"": ""Sample log data"", ""session_id"": 1472}"
6488,883,booking,,2020-05-03 17:29:29,"{""info"": ""Sample log data"", ""session_id"": 9434}"
6489,246,review_submission,,2022-06-25 05:41:52,"{""info"": ""Sample log data"", ""session_id"": 9610}"
6490,899,booking,11.0,2021-11-02 17:52:11,"{""info"": ""Sample log data"", ""session_id"": 9419}"
6491,661,search,,2021-11-05 11:58:14,"{""info"": ""Sample log data"", ""session_id"": 7733}"
6492,237,booking,8.0,2023-04-18 03:44:45,"{""info"": ""Sample log data"", ""session_id"": 9116}"
6493,515,search,,2024-09-17 12:18:38,"{""info"": ""Sample log data"", ""session_id"": 2012}"
6494,353,booking,,2021-02-11 10:05:20,"{""info"": ""Sample log data"", ""session_id"": 3810}"
6495,380,click,5.0,2022-06-10 16:33:06,"{""info"": ""Sample log data"", ""session_id"": 9951}"
6496,7,review_submission,,2024-11-11 13:27:28,"{""info"": ""Sample log data"", ""session_id"": 3832}"
6497,100,click,2.0,2022-12-12 17:52:56,"{""info"": ""Sample log data"", ""session_id"": 9540}"
6498,911,review_submission,,2022-03-09 10:09:16,"{""info"": ""Sample log data"", ""session_id"": 7224}"
6499,68,booking,14.0,2023-04-08 13:55:56,"{""info"": ""Sample log data"", ""session_id"": 6280}"
6500,751,review_submission,,2020-11-18 05:43:47,"{""info"": ""Sample log data"", ""session_id"": 9175}"
6501,922,review_submission,,2021-01-02 18:43:44,"{""info"": ""Sample log data"", ""session_id"": 1490}"
6502,335,review_submission,7.0,2021-02-06 23:14:33,"{""info"": ""Sample log data"", ""session_id"": 7743}"
6503,927,click,,2023-08-06 18:56:34,"{""info"": ""Sample log data"", ""session_id"": 4573}"
6504,955,search,,2024-03-11 10:08:24,"{""info"": ""Sample log data"", ""session_id"": 9893}"
6505,755,review_submission,6.0,2022-11-07 11:33:05,"{""info"": ""Sample log data"", ""session_id"": 8873}"
6506,565,review_submission,,2023-11-30 21:19:43,"{""info"": ""Sample log data"", ""session_id"": 4497}"
